T,X,V
1807,307.15663295421075,0.0
1808,306.72032665648436,0.0
1809,306.455322405384,0.0
1810,306.25400058953016,0.0
1811,306.058265869833,0.0
1812,305.83237185608397,0.0
1813,305.80235268834593,0.0
1814,305.648472068549,0.0
1815,305.5394297844984,0.0
1816,305.5006992457943,0.0
1817,305.42740312244234,0.0
1818,305.3612560498574,0.0
1819,305.324226278553,0.0
1820,305.3060409581915,0.0
1821,305.2908401119272,0.0
1822,305.2930608771806,0.0
1823,305.3528571262065,0.0
1824,305.39380833048415,0.0
1825,305.4403469906716,0.0
1826,305.4898706560764,0.0
1827,305.55018695220224,0.0
1828,305.6269904447465,0.0
1829,305.7375955449181,0.0
1830,305.81349573475404,0.0
1831,305.8380664330312,0.0
1832,305.83768396839685,0.0
1833,305.9132017588165,0.0
1834,305.9810498687229,0.0
1835,306.020821822174,0.0
1836,306.0401872891188,0.0
1837,306.06774294064064,0.0
1838,306.15887547142523,0.0
1839,306.19982586946566,0.0
1840,306.2724952460668,0.0
1841,306.39350967530885,0.0
1842,306.46500069652126,0.0
1843,306.52024852593775,0.0
1844,306.17763885046395,0.0
1845,305.24233793138296,-1.0537689009283042
1846,304.07010104860734,-1.4629274395320522
1847,302.31648305231886,-2.046255693131741
1848,299.97758966234386,-2.5632994273701115
1849,297.18988419757864,-2.92210403454186
1850,294.13338159326014,-3.022322147000807
1851,291.145239903577,-3.0024427877269773
1852,288.1284960178062,-3.06041938233858
1853,285.02440113889986,-3.071213440836999
1854,281.9860691361322,-2.9946631489843014
1855,279.03507484093126,-2.9576264607417784
1856,276.07081621464863,-2.9369670821577074
1857,273.16114067661584,-2.8706850989994734
1858,270.3294460166497,-2.899025807522065
1859,267.3630890615717,-2.9961903166669117
1860,264.33706538331586,-2.902353033301182
1861,261.55838299496935,-2.5486883462574497
1862,259.23968869080096,-2.0872631727864643
1863,257.3838566493964,-1.6286914563513335
1864,255.9823057780983,-1.1441979905518451
1865,255.09546066829273,0.0
1866,254.64313302583977,0.0
1867,254.5177018593002,0.0
1868,254.4039708347089,0.0
1869,254.33871963709547,0.0
1870,254.38771871861155,0.0
1871,254.40500935307512,0.0
1872,254.42840966948987,0.0
1873,254.48547406187976,0.0
1874,254.5165418168771,0.0
1875,254.5174587298489,0.0
1876,254.55152036126847,0.0
1877,254.48471143205026,0.0
1878,254.53917914312117,0.0
1879,254.5400957518213,0.0
1880,254.5660922798484,0.0
1881,254.51098336053985,0.0
1882,254.51761231944772,0.0
1883,254.49213510615607,0.0
1884,254.4248068906728,0.0
1885,254.37892348088025,0.0
1886,254.36722347999319,0.0
1887,254.36981999664133,0.0
1888,254.3621524312324,0.0
1889,254.44157789178772,0.0
1890,254.5363383669784,0.0
1891,254.62862441848443,0.0
1892,254.7127235007095,0.0
1893,254.74183597912116,0.0
1894,254.83516067055808,0.0
1895,254.9982878102956,0.0
1896,255.0640579831956,0.0
1897,255.1313861828092,0.0
1898,255.15946001665168,0.0
1899,255.18454025725487,0.0
1900,255.15191482493896,0.0
1901,255.14788252497962,0.0
1902,255.12396333735387,0.0
1903,255.0979668377476,0.0
1904,255.0724896560033,0.0
1905,255.1530757737937,0.0
1906,255.22703293401452,0.0
1907,255.201036429544,0.0
1908,255.19947846626042,0.0
1909,255.18622055504125,0.0
1910,255.34268779950912,0.0
1911,255.31928766365874,0.0
1912,255.21386511147514,0.0
1913,255.18786850901648,0.0
1914,255.02929252001758,0.0
1915,254.75295277247062,0.0
1916,254.50716151886826,0.0
1917,254.210294191582,0.0
1918,253.98542828292045,0.0
1919,253.9318772331885,0.0
1920,253.67893763672225,0.0
1921,253.56013526209773,0.0
1922,253.60146682506218,0.0
1923,253.6876435466326,0.0
1924,253.6677566115863,0.0
1925,253.7701856051553,0.0
1926,253.91758080061572,0.0
1927,254.0511987968877,0.0
1928,254.15011417665366,0.0
1929,254.13945244689015,0.0
1930,254.13645814412868,0.0
1931,254.2206789770861,0.0
1932,254.17531459036763,0.0
1933,254.06925093016488,0.0
1934,254.0646988477009,0.0
1935,254.12539811336936,0.0
1936,254.1608970966961,0.0
1937,254.21200697698663,0.0
1938,254.31703189924642,0.0
1939,254.31483300530957,0.0
1940,254.28416279004728,0.0
1941,254.18656157675233,0.0
1942,254.23388073813754,0.0
1943,254.23791306808081,0.0
1944,254.63345040665985,0.0
1945,255.11308569970453,0.0
1946,255.40515531017644,0.0
1947,255.41062208014682,0.0
1948,255.39827955360198,0.0
1949,255.33602204158646,0.0
1950,255.38541750013573,0.0
1951,255.61418950910118,0.0
1952,255.78290533243683,0.0
1953,255.71453823940084,0.0
1954,255.7792690593965,0.0
1955,255.84244142839282,0.0
1956,255.70934353791503,0.0
1957,255.6369448753001,0.0
1958,255.70259030057392,0.0
1959,255.61485590193783,0.0
1960,255.55623459665279,0.0
1961,255.56741449993663,0.0
1962,255.5566296695356,0.0
1963,255.5739189477539,0.0
1964,255.9489197653166,0.0
1965,256.0319783246345,0.0
1966,256.1476617829512,0.0
1967,256.6675824203149,0.0
1968,256.9978620572712,0.0
1969,257.38117216527064,0.0
1970,257.4097662205862,0.0
1971,257.3853291789025,0.0
1972,258.1592229981155,0.0
1973,258.85265647862633,0.0
1974,259.1820212186868,0.0
1975,259.17799082522134,0.0
1976,259.09844438787457,0.0
1977,259.7931809569647,0.0
1978,260.2713702742441,0.0
1979,260.51559829942414,0.0
1980,260.4859642687275,0.0
1981,260.65662665351726,0.0
1982,260.83066967808566,0.0
1983,261.04513337403085,0.0
1984,260.90774857507733,0.0
1985,260.84081082917567,0.0
1986,260.72409132920257,0.0
1987,260.3762729668269,0.0
1988,260.33896982790424,0.0
1989,260.3337710074583,0.0
1990,260.1614214990583,0.0
1991,259.9524182163034,0.0
1992,259.64905153444613,0.0
1993,259.42731010467065,0.0
1994,259.73912638711874,0.0
1995,260.4088978020886,0.0
1996,260.7662036508433,0.0
1997,260.68002906737263,0.0
1998,260.90579808499507,0.0
1999,261.0607297672539,0.0
2000,260.9785842073049,0.0
2001,260.94998907185845,0.0
2002,260.9147651209977,0.0
2003,260.87031242668616,0.0
2004,260.9324405158318,0.0
2005,260.76581149870515,0.0
2006,260.83001961131384,0.0
2007,260.8233908063116,0.0
2008,260.58761160219103,0.0
2009,260.47895076147813,0.0
2010,260.759177544095,0.0
2011,260.74852009825776,0.0
2012,260.9116398306037,0.0
2013,261.5227922869878,0.0
2014,262.00227723528303,0.0
2015,262.4305486538045,0.0
2016,263.19012681464847,0.0
2017,263.37313224836845,0.0
2018,264.4034474451924,1.0007444731802195
2019,265.3746211947289,0.0
2020,265.77429344701176,0.0
2021,265.99811035773394,0.0
2022,266.0623169518144,0.0
2023,266.0731075135605,0.0
2024,265.90401515710255,0.0
2025,265.78288405888924,0.0
2026,265.6127501799544,0.0
2027,265.6647400025326,0.0
2028,265.62822137286975,0.0
2029,265.69828283049344,0.0
2030,265.6183500764837,0.0
2031,265.3747779453555,0.0
2032,265.2453227499782,0.0
2033,265.17396632914364,0.0
2034,264.95625653054793,0.0
2035,264.7069628460129,0.0
2036,264.4311538244977,0.0
2037,264.31807582333016,0.0
2038,264.3738375577319,0.0
2039,264.98017813570226,0.0
2040,265.28770277968187,0.0
2041,266.65804566656084,1.8928434152103364
2042,269.07338961010254,2.493718485730369
2043,271.6454826380216,2.64682745407427
2044,274.3670445182511,2.7786840771860284
2045,277.20285079239363,2.798045008190911
2046,279.9631345346329,2.7618424582994408
2047,282.7265357089925,2.6652699382846947
2048,285.2936744112023,2.6711829186789373
2049,288.0689015463504,2.7596256714234357
2050,290.81292575404916,2.760333540414109
2051,293.5895686271786,2.8510476966260967
2052,296.51502114730135,2.9124528939082097
2053,299.414474414995,2.85792718342023
2054,302.2308755141418,2.819973795786069
2055,305.05442200656717,2.862013708506595
2056,307.954902931155,2.939468471195738
2057,310.93335894895864,2.9389425729496566
2058,313.8327880770543,2.9101511977846144
2059,316.75366134452787,2.934128093547855
2060,319.70104426415,2.898448680591997
2061,322.55055870571186,2.84724087683216
2062,325.39552601781435,2.990978757483532
2063,328.53251622067893,3.0666063156052417
2064,331.52873864902483,2.890761048013644
2065,334.3140383167062,2.8827145371539302
2066,337.2941677233327,2.945681879078421
2067,340.20540207486306,2.980309740372178
2068,343.25478720407705,2.992780865524054
2069,346.19096380591117,2.558921957911622
2070,348.3726311199003,2.4313078213692165
2071,351.0535794486496,2.6100451770568043
2072,353.5927214740139,2.6848894527257983
2073,356.4233583541012,2.805609950869865
2074,359.20394137575363,2.7122878351073325
2075,361.84793402431586,2.487857989088866
2076,364.17965735393136,2.554139971536074
2077,366.956213967388,2.878512022620754
2078,369.93668139917287,2.9776734268144196
2079,372.91156082101685,3.0143868364492903
2080,375.96545507207145,3.094967564275237
2081,379.1014959495673,3.0564199718322698
2082,382.078295015736,2.9143502449044547
2083,384.93019643937623,2.90850139088829
2084,387.89529779751257,2.96056024596777
2085,390.85131693131177,2.9817474815838807
2086,393.85879276068033,3.0194250088939896
2087,396.89016694909975,3.0005004437846026
2088,399.85979364824954,2.9685799447979377
2089,402.8273268386956,2.928806651786118
2090,405.7174069518218,2.9683932501431514
2091,408.76411333898193,2.9299270413921477
2092,411.57726103460607,2.8427120434469373
2093,414.4495374258758,3.001525058232346
2094,417.58031115107076,3.007711060268491
2095,420.4649595464128,2.7829558315046086
2096,423.14622281408,2.7403097265039946
2097,425.9455789994208,2.8380783958291715
2098,428.8223796057383,2.886218499116211
2099,431.7180159976532,2.9124666562968287
2100,434.647312918332,2.9726398373985035
2101,437.6632956724502,2.9697601610565982
2102,440.5868332404452,3.0738005174945613
2103,443.8108967074393,3.1274308981602417
2104,446.84169503676566,3.0163191467605657
2105,449.84353500096046,3.0951557116996753
2106,453.032006460165,3.054076887434519
2107,455.9516887758295,2.9101752376142542
2108,458.8523569353935,2.762261565469089
2109,461.4762119067677,2.3135544256284675
2110,463.47946578665045,1.7802532409230594
2111,465.0367183886138,1.2916056162016787
2112,466.0626770190538,0.0
2113,466.6241462603096,0.0
2114,466.8958976934012,0.0
2115,467.0870653821862,0.0
2116,467.2217204760302,0.0
2117,467.33806138596685,0.0
2118,467.39579622089656,0.0
2119,467.4636471048301,0.0
2120,467.4523088646688,0.0
2121,467.32358287370215,0.0
2122,467.12299454548736,0.0
2123,466.97351311796683,0.0
2124,466.8142632565425,0.0
2125,466.7366438325756,0.0
2126,466.6630353931158,0.0
2127,466.60425321902846,0.0
2128,466.5531458854454,0.0
2129,466.56430831644593,0.0
2130,466.6131454200428,0.0
2131,466.6900650737324,0.0
2132,466.8154749839803,0.0
2133,466.88995411079145,0.0
2134,466.95117709231886,0.0
2135,467.0246093234536,0.0
2136,467.1046696261029,0.0
2137,467.17147378549754,0.0
2138,467.2602559384169,0.0
2139,467.277699602443,0.0
2140,467.2395014708357,0.0
2141,467.2553747713642,0.0
2142,467.23043275806015,0.0
2143,467.2171766110935,0.0
2144,467.1993860811857,0.0
2145,467.0949071406699,0.0
2146,467.0495574426255,0.0
2147,467.04292936740967,0.0
2148,466.98222986000366,0.0
2149,466.9342630849618,0.0
2150,466.91280860609567,0.0
2151,466.879144812361,0.0
2152,466.83937636297486,0.0
2153,466.89902903782274,0.0
2154,466.9469958183108,0.0
2155,467.0143234050032,0.0
2156,467.07502291488686,0.0
2157,467.17496745883517,0.0
2158,467.2606090142975,0.0
2159,467.33194756701005,0.0
2160,467.4175891034434,0.0
2161,467.4573575457042,0.0
2162,467.55119743030457,0.0
2163,467.62811715976113,0.0
2164,467.6127672772384,0.0
2165,467.30630563208433,0.0
2166,466.5557630092668,-1.0034564573085731
2167,465.2993927174672,-1.525592868998359
2168,463.5045772712701,-2.0653468100680072
2169,461.16869909733117,-2.520157049895488
2170,458.4642631714791,-2.8303709286086587
2171,455.50795724011385,-2.9861338055675333
2172,452.49199556034404,-3.0517197010768484
2173,449.40451783796016,-3.0930606939158736
2174,446.3058741725123,-3.0710862743334815
2175,443.2623452892932,-2.8685834398345946
2176,440.5687072928431,-2.472381196279258
2177,438.3175828967347,-2.1103651884478722
2178,436.34797691594736,-2.023416580344559
2179,434.27074973604556,-2.087516736807572
2180,432.1729434423322,-1.9280041902806886
2181,430.4147413554842,-1.650583047004119
2182,428.871777348324,-1.6269468953997261
2183,427.16084756468473,-1.5773207230793105
2184,425.71713590216535,-1.3100180021598362
2185,424.54081156036506,-1.1253905180309118
2186,423.46635486610353,-1.0451528155032292
2187,422.4505059293586,0.0
2188,421.55396414320063,0.0
2189,420.88033500191915,0.0
2190,420.09350381143236,0.0
2191,419.4216113229528,0.0
2192,418.83623947851487,0.0
2193,418.4781490258874,0.0
2194,418.1247637686177,0.0
2195,417.7509711158226,0.0
2196,417.3461286513173,0.0
2197,417.02588426784513,0.0
2198,416.70110280030633,0.0
2199,416.2488172501289,0.0
2200,415.757117393266,0.0
2201,414.52985544739585,-1.4781722238567454
2202,412.8007729455525,-1.9807770372825075
2203,410.56830137283083,-2.5157392805848815
2204,407.76929438438276,-2.9440448194125395
2205,404.68021173400575,-3.042947667573685
2206,401.6833990492354,-3.0196690152624512
2207,398.64087370348085,-2.99560705308312
2208,395.69218494306915,-3.138820618163834
2209,392.3632324671532,-3.248713955441275
2210,389.1947570321866,-3.0328590031295732
2211,386.29751446089404,-2.865147426625896
2212,383.4644621789348,-2.868284203457563
2213,380.5609460539789,-2.761008763252107
2214,377.9424446524306,-2.428630960456985
2215,375.70368413306494,-2.361486490565312
2216,373.21947167129997,-2.6718163250214673
2217,370.360051483022,-3.0529496809375303
2218,367.1135723094249,-3.2944726655642
2219,363.7711061518936,-3.120393140086634
2220,360.87278602925164,-2.7879875465674786
2221,358.19513105875865,-2.849656532931988
2222,355.17347296338767,-3.0947574542439042
2223,352.00561615027084,-3.112225327220898
2224,348.94902230894587,-3.004613653986553
2225,345.99638884229773,-3.126206127002547
2226,342.6966100549408,-3.1760026302285382
2227,339.64438358184066,-2.9355230313037453
2228,336.8255639923333,-2.6043641197017564
2229,334.43565534243714,-2.1899395399956347
2230,332.445684912342,-1.721256634340989
2231,330.99314207375517,-1.2113841854536815
2232,330.02291654143465,0.0
2233,329.55891900271035,0.0
2234,329.26778435530343,0.0
2235,328.87655554317087,0.0
2236,328.607390567489,0.0
2237,328.43817461335294,0.0
2238,328.3729312108203,0.0
2239,328.32198690869836,0.0
2240,328.15120773522443,0.0
2241,328.15693872294634,0.0
2242,328.13355046808636,0.0
2243,328.1227539918574,0.0
2244,328.1829319229168,0.0
2245,328.24117022641065,0.0
2246,328.25158978155895,0.0
2247,328.3063250418063,0.0
2248,328.3431144836314,0.0
2249,328.41654955530964,0.0
2250,328.52923501075986,0.0
2251,328.5093493431992,0.0
2252,328.48387701874174,0.0
2253,328.4645122980288,0.0
2254,328.5032417380185,0.0
2255,328.5297559625718,0.0
2256,328.5604377734229,0.0
2257,328.67170411196037,0.0
2258,328.78297040207843,0.0
2259,328.8564054878762,0.0
2260,328.91606252017027,0.0
2261,328.7998740200197,0.0
2262,328.68302107645667,0.0
2263,328.62701050981343,0.0
2264,328.655087517888,0.0
2265,328.73567209727383,0.0
2266,328.8610938400354,0.0
2267,328.90488912892516,0.0
2268,329.08386022788244,0.0
2269,329.00417387687907,0.0
2270,328.3427372402756,0.0
2271,327.1754460855176,-1.3141616802354008
2272,325.7144138798048,-1.8564032520158662
2273,323.46263958148586,-2.507757944408496
2274,320.6988979909878,-2.9185453187875225
2275,317.6255489439108,-3.0674340702472307
2276,314.56402985049334,-3.2250347484329893
2277,311.17547944704484,-3.203142263511779
2278,308.1577453234698,-2.9443012827196924
2279,305.28687688160545,-2.91928540671222
2280,302.31917451004534,-2.992727382252383
2281,299.3014221171007,-3.156505611404725
2282,296.0061632872359,-3.2228660572873196
2283,292.85569000252605,-2.937315801454872
2284,290.13153168432615,-2.5429097389685467
2285,287.76987052458895,-2.0720109793696224
2286,285.9875097255869,-1.606245056262253
2287,284.55738041206445,-1.1761560655511403
2288,283.6351975944846,0.0
2289,283.1628701720299,0.0
2290,282.79620735394053,0.0
2291,282.6186589375342,0.0
2292,282.4920605892306,0.0
2293,282.44332203756215,0.0
2294,282.36793671939506,0.0
2295,282.3042488889428,0.0
2296,282.25784740671526,0.0
2297,282.22522348215233,0.0
2298,282.1884396015164,0.0
2299,282.20767466890635,0.0
2300,282.20195449744926,0.0
2301,282.17439934400244,0.0
2302,282.17231925041705,0.0
2303,282.2137767489881,0.0
2304,282.3748153816478,0.0
2305,282.4140679123104,0.0
2306,282.403278531745,0.0
2307,282.394569437588,0.0
2308,282.4717691396628,0.0
2309,282.33450070535326,0.0
2310,282.21206224481466,0.0
2311,282.2610643121255,0.0
2312,282.2743218080529,0.0
2313,282.32293698820587,0.0
2314,282.42704959136825,0.0
2315,282.481773079308,0.0
2316,282.5089411042204,0.0
2317,282.5558625232113,0.0
2318,282.65854727864195,0.0
2319,282.63255234121465,0.0
2320,282.6698569493262,0.0
2321,282.70456104772313,0.0
2322,282.73822495171027,0.0
2323,282.7495345356675,0.0
2324,282.77292904539587,0.0
2325,282.731076095701,0.0
2326,282.68558242330687,0.0
2327,282.7579786741536,0.0
2328,283.00935138321194,0.0
2329,283.5222332588638,0.0
2330,284.6118154475326,1.3919690074132234
2331,286.30617127369027,1.9202508436501375
2332,288.45231713483287,2.3888715239656335
2333,291.08391432162153,2.767810525484464
2334,293.9879381858018,2.9909742883226613
2335,297.06586289826686,3.0850707648486377
2336,300.15807971549907,3.057387946173236
2337,303.18063879061333,2.961407672914561
2338,306.0808950613282,2.9773850500746732
2339,309.1354088907627,2.9685290855189805
2340,312.01795323236615,2.94662589524728
2341,315.02866068125724,2.9792425204331607
2342,317.9764382732325,2.923344146386029
2343,320.8753489740293,2.7786970218510305
2344,323.53383231693454,2.717921478701669
2345,326.31119193143263,2.84520501368317
2346,329.2242423443009,2.916956403617945
2347,332.1451047386685,3.000849541866387
2348,335.22594142803365,3.017527905004414
2349,338.18016054867735,2.879887967542942
2350,340.98571736311953,2.981023315612049
2351,344.14220717990145,2.9181246292897356
2352,346.821966621699,2.8351139020418543
2353,349.81243498398516,3.095292158732832
2354,353.01255093916467,3.159115112791767
2355,356.1306652095687,3.029517650020864
2356,359.0715862392064,2.8100987686418364
2357,361.75086274685236,2.8815948419081963
2358,364.8347759230228,3.0458890956329583
2359,367.8426409381183,3.1533458701755137
2360,371.1414676633738,3.270300610792276
2361,374.38324215970283,3.284593976357172
2362,377.71065561608816,3.2250130520550897
2363,380.833268263813,3.122430178241814
2364,383.9555159725718,2.900099703637892
2365,386.6334676710888,3.069216927040088
2366,390.09394982665196,3.4168566312870325
2367,393.46718093366286,3.179883545163449
2368,396.45371691697886,3.0274311862983723
2369,399.5220433062596,2.6929774776733666
2370,401.8396718723256,2.717741724082458
2371,404.9575267544245,3.0157345574924364
2372,407.87114098731047,3.0466997721599967
2373,411.0509262987445,3.1170771747529216
2374,414.1052953368163,2.9260794953909226
2375,416.90308528952636,2.856050796379293
2376,419.8173969295749,2.943520998713467
2377,422.7901272869533,2.9668852146003815
2378,425.75116735877566,3.006651538987228
2379,428.80343036492775,3.03193957648233
2380,431.8150465117403,3.0133601834434387
2381,434.8301507318146,3.04466817685514
2382,437.9043828654506,3.0563528051637263
2383,440.9428563421421,3.055042427418357
2384,444.0144677202873,3.032539355037045
2385,447.00793505221617,2.970528867438958
2386,449.95552545516523,2.9401757665962975
2387,452.88828658540876,2.9406959056493918
2388,455.836917266464,2.8941223709755377
2389,458.67653132735984,2.633880873286813
2390,461.10467901303764,2.1512498541728178
2391,462.9790310357055,1.6219613658697938
2392,464.3486017447772,1.0858721049277165
2393,465.1507752455609,0.0
2394,465.6290432509766,0.0
2395,465.9161441087442,0.0
2396,466.0712070279843,0.0
2397,466.1467330989204,0.0
2398,466.2069091893672,0.0
2399,466.27685408793457,0.0
2400,466.35080977314215,0.0
2401,466.41709048095635,0.0
2402,466.5165115387581,0.0
2403,466.59657183886185,0.0
2404,466.66546981784063,0.0
2405,466.69198210067736,0.0
2406,466.74099585516564,0.0
2407,466.79768455471253,0.0
2408,466.88856046248253,0.0
2409,466.94454902117616,0.0
2410,466.9919924109189,0.0
2411,467.0378654663195,0.0
2412,467.07606355051087,0.0
2413,467.10501627625365,0.0
2414,467.13920353852654,0.0
2415,467.15350658943083,0.0
2416,467.1275177619497,0.0
2417,467.1168788743772,0.0
2418,467.02932029864286,0.0
2419,466.9115852925577,0.0
2420,466.9353099168418,0.0
2421,466.91036785285525,0.0
2422,466.9105440498323,0.0
2423,466.91682478077735,0.0
2424,466.9210118625929,0.0
2425,466.93845504785554,0.0
2426,466.9201409246296,0.0
2427,466.92066429568376,0.0
2428,466.9344438281951,0.0
2429,466.9731655736627,0.0
2430,466.9777001566854,0.0
2431,466.98328148295775,0.0
2432,466.9756066450538,0.0
2433,467.01799201577455,0.0
2434,467.0354351589537,0.0
2435,467.02741263857536,0.0
2436,467.00805174930053,0.0
2437,467.0040404474967,0.0
2438,466.98886634213545,0.0
2439,466.9864249921458,0.0
2440,466.9681107437852,0.0
2441,466.9553779059049,0.0
2442,466.93758697350427,0.0
2443,466.9253774585698,0.0
2444,466.7963038317103,0.0
2445,466.2650101918858,0.0
2446,465.1685838825401,-1.3595442353035878
2447,463.5459217212786,-1.8530757279254715
2448,461.46243242668913,-2.3336133105864008
2449,458.8786951001058,-2.745080145120909
2450,455.9722721364473,-2.948722026179979
2451,452.98125104774584,-2.9877083580262536
2452,449.9968554203948,-2.9714022646554668
2453,447.0384465184349,-2.978556135166798
2454,444.0397431500612,-3.02120425383049
2455,440.99603801077393,-3.0551319608975973
2456,437.929479228266,-3.0315889773196716
2457,434.9328600561346,-2.9673168766602487
2458,431.9948454749455,-2.962175844096123
2459,429.00850836794234,-2.978403875265002
2460,426.0380377244155,-3.0217525567015855
2461,422.96500325453917,-3.07303654971642
2462,419.8919646249827,-3.053156095407644
2463,416.8586910637239,-2.9687397855667825
2464,413.9544850538491,-2.762664004270846
2465,411.3333630551822,-2.4014291664363157
2466,409.1516267209765,-1.959772864569203
2467,407.4138173260438,-1.5021639979566999
2468,406.1472987250631,0.0
2469,405.42289211866967,0.0
2470,405.104375950145,0.0
2471,405.02640391721474,0.0
2472,404.98000607870523,0.0
2473,404.9590765555725,0.0
2474,404.95541995170464,0.0
2475,404.97984348666097,0.0
2476,404.9665869648809,0.0
2477,404.9278621552221,0.0
2478,404.8947208485859,0.0
2479,404.8713420366842,0.0
2480,404.84169475690004,0.0
2481,404.8003580601383,0.0
2482,404.6615242748149,0.0
2483,404.23888269648353,0.0
2484,403.3046574225136,-1.1661336332259395
2485,401.90661543003165,-1.6451168753648915
2486,400.01442367178385,-2.1494705784643884
2487,397.6076742731029,-2.613272022518089
2488,394.78787962674767,-2.913897785272013
2489,391.77987870255885,-3.039838720007822
2490,388.708202186732,-3.099496881799354
2491,385.58088493896014,-3.1104871745824028
2492,382.4872278375672,-3.0502350797648887
2493,379.48041477943036,-3.0206723533039224
2494,376.4458831309594,-2.9975555037103163
2495,373.48530377200973,-2.946802529792933
2496,370.5522780713735,-2.871101402396704
2497,367.7431009672163,-2.8619448578245112
2498,364.8283883557245,-2.9516922022099266
2499,361.83971656279647,-2.971580873667449
2500,358.8852266083896,-2.9299883572338388
2501,355.9797398483288,-2.940380673907214
2502,353.00446526057516,-2.9826877619463517
2503,350.0143643244361,-2.9906247579017133
2504,347.02321574477173,-3.0023969721054016
2505,344.0095703802253,-3.027425759346471
2506,340.9683642260788,-3.0450437429094563
2507,337.91948289440637,-3.0225566089272604
2508,334.92325100822427,-2.9763490185781905
2509,331.96678485725,-2.977584614171519
2510,328.96808177988123,-2.978820776114077
2511,326.00914330502184,-2.983183569837337
2512,323.00171464020656,-3.017114346407425
2513,319.974914612207,-3.037267042183629
2514,316.9271805558393,-2.964028634653289
2515,314.0468573429004,-2.7138999908408152
2516,311.49938057415767,-2.2963023422470314
2517,309.45425265840635,-1.8073478648597074
2518,307.88468484443825,-1.31689856020418
2519,306.820455537998,0.0
2520,306.28158900719905,0.0
2521,306.231819358449,0.0
2522,306.4722865531401,0.0
2523,306.882360369249,0.0
2524,306.83491880848067,0.0
2525,306.8008712294314,0.0
2526,306.9728329969688,0.0
2527,307.03301150995367,0.0
2528,307.0272870941348,0.0
2529,307.05484261660683,0.0
2530,307.09565549303187,0.0
2531,306.83919201337744,0.0
2532,306.3365629182044,0.0
2533,306.18771719758325,0.0
2534,306.25452429922314,0.0
2535,306.2468546388488,0.0
2536,306.2503602763813,0.0
2537,306.2650411348332,0.0
2538,306.2964846768591,0.0
2539,306.34080310966664,0.0
2540,306.2702137791062,0.0
2541,306.2705956951471,0.0
2542,306.2933273911433,0.0
2543,306.33243957336873,0.0
2544,306.45734252454014,0.0
2545,306.4583837348972,0.0
2546,306.4791715808994,0.0
2547,306.4744860047768,0.0
2548,306.4403015765828,0.0
2549,306.4995781093478,0.0
2550,306.53272129661127,0.0
2551,306.55975646242086,0.0
2552,306.58238467258514,0.0
2553,306.5105108154422,0.0
2554,306.43967812246535,0.0
2555,306.3596138222356,0.0
2556,306.22874154104403,0.0
2557,306.14829531299125,0.0
2558,305.6746762548235,0.0
2559,304.7996936648543,-1.0996456493737412
2560,303.475384956076,-1.5978378138884182
2561,301.6040180370775,-2.128778417506112
2562,299.2178281210638,-2.6147589724403986
2563,296.3745000921967,-2.947309765031065
2564,293.3232085910017,-3.0301756406729226
2565,290.31414881085084,-2.9883968940754926
2566,287.3464148028507,-3.011344746772835
2567,284.29145931730517,-3.041961649833496
2568,281.2624915031837,-3.045283635708529
2569,278.2008920458881,-3.0129266525122773
2570,275.23663819815914,-2.938261547030123
2571,272.32436895182786,-3.047967684504897
2572,269.14070282914935,-3.089046276264952
2573,266.14627639929796,-3.1067987950031863
2574,262.927105239143,-3.0106245276753896
2575,260.1250273439472,-2.52113050124359
2576,257.8848442366558,-1.9729497096127204
2577,256.17912792472174,-1.4573913437918975
2578,254.970061549072,0.0
2579,254.21280208649932,0.0
2580,253.8731670305981,0.0
2581,253.7915422976561,0.0
2582,253.51560041223962,0.0
2583,253.4176020037401,0.0
2584,253.35962090248108,0.0
2585,253.26318039951232,0.0
2586,253.24421033087918,0.0
2587,253.17676023596954,0.0
2588,253.10475827959687,0.0
2589,253.08786519338287,0.0
2590,253.0990458617995,0.0
2591,253.12452306691796,0.0
2592,253.1234844299129,0.0
2593,253.12803610623124,0.0
2594,253.1596229221937,0.0
2595,253.16066157277652,0.0
2596,253.20498696725068,0.0
2597,253.25190898993404,0.0
2598,253.30649862878812,0.0
2599,253.3350917630393,0.0
2600,253.3488690026651,0.0
2601,253.37746212862544,0.0
2602,253.43205175756168,0.0
2603,253.54981501307202,0.0
2604,253.71150660346424,0.0
2605,253.7675318819132,0.0
2606,253.79911864248962,0.0
2607,253.8312247313684,0.0
2608,253.83070538949937,0.0
2609,253.87151779014266,0.0
2610,253.91284952998984,0.0
2611,254.00721289527743,0.0
2612,254.0663541302763,0.0
2613,254.12861140983767,0.0
2614,254.18579773868683,0.0
2615,254.18488142023796,0.0
2616,254.156929850144,0.0
2617,254.12182991304672,0.0
2618,254.10194303342251,0.0
2619,254.0851719860807,0.0
2620,254.03162099080882,0.0
2621,253.9934051209713,0.0
2622,253.9817050892811,0.0
2623,253.95063744912338,0.0
2624,253.88175134217613,0.0
2625,253.74501770856662,0.0
2626,253.78167568169246,0.0
2627,254.2191870565063,0.0
2628,255.19104674106117,1.2145944536052582
2629,256.64837596371683,1.7140999991276118
2630,258.6192467393164,2.1929374179589445
2631,261.0342507996347,2.6319988872407976
2632,263.883244513798,2.906634656523096
2633,266.8475201126809,3.1167994472747864
2634,270.11684340834756,3.0751360781431742
2635,272.99779226896726,2.8981007673847614
2636,275.9130449431171,2.960350793813774
